CODIGO;BIBLIOGRAFIA;TITULO;MINHA BIBLIOTECA;"EX. DA BIBLIOTECA
CT";"EX. DE OUTRAS DO
SIBI";N. DE CHAMADA;Status;TOTAL EXEMPLARES;Classification
639;TT081;Básica;"LEMES Jr., Antonio Barbosa; CHEROBIM, Ana Paula; RIGO, Claudio Miessa. Administração Financeira. Rio de Janeiro: Campus, 2002.";https://integrada.minhabiblioteca.com.br/reader/books/9788595154124/pages/recent;0;62; ;Online;62.0;Online e Físico
640;TT081;Básica;MAXIMIANO, Antonio Cezar Amaru. Teoria geral da administração. São Paulo: Atlas, 2000.;https://integrada.minhabiblioteca.com.br/reader/books/9788597012460/pages/recent;0;15; ;Online;15.0;Online e Físico
641;TT081;Básica;PORTER, Michael. Estratégia Competitiva - Técnicas para análise de indústrias e da concorrência. Rio de Janeiro: Campus, 2004.;-;1;31;658.403 P847 7.ed.;Offline;32.0;Apenas Físico
642;TT081;Básica;ROBBINS, Stephen Paul. Administração ? mudanças e perspectivas. São Paulo: Saraiva, 2000.;-;0;29; ;Offline;29.0;Apenas Físico
643;TT081;Básica;"SLACK, Nigel; CHAMBERS, Stuart; JOHNSTON, Robert. Administração da produção. 2a ed. São Paulo: Atlas, 2002.";-;20;66;658.5 S631 3.ed.;Offline;86.0;Apenas Físico
644;TT081;Complementar;MARTINS, Sérgio P. Instituições de direito público e privado. São Paulo: Atlas, 2005.;-;0;6; ;Offline;6.0;Apenas Físico
645;TT081;Complementar;MINTZBERG. Ascensão e queda do planejamento estratégico. Porto Alegre: Bookman, 2004.;https://integrada.minhabiblioteca.com.br/reader/books/9788577801237/pageid/0;1;0;658.403 M667;Online;1.0;Online e Físico
646;TT081;Complementar;SILVA JR., Roberto Gregorio da. Empreendedorismo tecnológico. (org.) Curitiba: IEP, 2008.;-;3;3;7,00E+60;Offline;6.0;Apenas Físico
647;TT081;Complementar;"ANDRADE; SELEME; RODRIGUES e SOUTO. Pensamento sistêmico: caderno de campo. Porto Alegre: BOOKMAN, 2006.";-;6;7;658.406 P418;Offline;13.0;Apenas Físico
648;TT081;Complementar;VALERIANO, Dalton L. Gerência em projetos: pesquisa, desenvolvimento e engenharia. São Paulo: Makron Books, 1998.;-;2;2;658.404 V163;Offline;4.0;Apenas Físico
649;GA158;Básica;MANUAL de normalização de documentos científicos de acordo com as normas da ABNT. Curitiba, PR: Ed. UFPR, 2022. 1 recurso online, digital. Inclui referências e glossário. Disponível em: http://hdl.handle.net/1884/73330. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
650;GA158;Básica;"DUARTE, Simone V.; FURTADO, Maria Sueli V. Trabalho de conclusão de curso (TCC) em ciências sociais aplicadas. [Digite o Local da Editora]: Editora Saraiva, 2014. E-book. ISBN 9788502230323. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788502230323/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
651;GA158;Básica;"MANZANO, André Luiz Navarro G.; MANZANO, Maria Isabel Navarro G. TCC - Trabalho de Conclusão de Curso - Utilizando o Microsoft Word 2013. Editora Saraiva, 2018. E-book. ISBN 9788536517964. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788536517964/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
652;GA158;Complementar;"SPJUT, Erik; ORWIN, Elizabeth; DYM, Clive L.; LITTLE, Patrick. Introdução à Engenharia. Grupo A, 2010. E-book. ISBN 9788577806867. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788577806867/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
653;GA158;Complementar;"TULER, Marcelo; SARAIVA, Sérgio. Fundamentos de geodésia e cartografia. (Tekne). Grupo A, 2016. E-book. ISBN 9788582603697. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788582603697/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
654;GA158;Complementar;"STEIN, Ronei T.; MEGIATO, Érica I.; TROMBETA, Letícia R.; et al. Cartografia Digital e Sensoriamento Remoto. Grupo A, 2020. E-book. ISBN 9786556900339. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9786556900339/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
655;GA158;Complementar;"STEIN, Ronei T.; SANTOS, Franciane M dos; REX, Franciel E.; et al. Geoprocessamento. Grupo A, 2021. E-book. ISBN 9786556902852. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9786556902852/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
656;GA158;Complementar;ANDRADE, José Bittencourt de. Fotogrametria. Curitiba, PR: SBEE, 1998. 246 p. Inclui bibliografia. ISBN 8586180076 (broch.).; ;7;0;526.982 A553f;Offline;7.0;Apenas Físico
657;GA258;Básica;MANUAL de normalização de documentos científicos de acordo com as normas da ABNT. Curitiba, PR: Ed. UFPR, 2022. 1 recurso online, digital. Inclui referências e glossário. Disponível em: http://hdl.handle.net/1884/73330. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
658;GA258;Básica;"DUARTE, Simone V.; FURTADO, Maria Sueli V. Trabalho de conclusão de curso (TCC) em ciências sociais aplicadas. [Digite o Local da Editora]: Editora Saraiva, 2014. E-book. ISBN 9788502230323. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788502230323/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
659;GA258;Básica;"MANZANO, André Luiz Navarro G.; MANZANO, Maria Isabel Navarro G. TCC - Trabalho de Conclusão de Curso - Utilizando o Microsoft Word 2013. Editora Saraiva, 2018. E-book. ISBN 9788536517964. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788536517964/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
660;GA258;Complementar;"SPJUT, Erik; ORWIN, Elizabeth; DYM, Clive L.; LITTLE, Patrick. Introdução à Engenharia. Grupo A, 2010. E-book. ISBN 9788577806867. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788577806867/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
661;GA258;Complementar;"TULER, Marcelo; SARAIVA, Sérgio. Fundamentos de geodésia e cartografia. (Tekne). Grupo A, 2016. E-book. ISBN 9788582603697. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788582603697/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
662;GA258;Complementar;"STEIN, Ronei T.; MEGIATO, Érica I.; TROMBETA, Letícia R.; et al. Cartografia Digital e Sensoriamento Remoto. Grupo A, 2020. E-book. ISBN 9786556900339. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9786556900339/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
663;GA258;Complementar;"STEIN, Ronei T.; SANTOS, Franciane M dos; REX, Franciel E.; et al. Geoprocessamento. Grupo A, 2021. E-book. ISBN 9786556902852. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9786556902852/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
664;GA258;Complementar;ANDRADE, José Bittencourt de. Fotogrametria. Curitiba, PR: SBEE, 1998. 246 p. Inclui bibliografia. ISBN 8586180076 (broch.).; ;7;0;526.982 A553f;Offline;7.0;Apenas Físico
665;GA100;Básica;BORGES, Alberto de C. Exercícios de topografia. [Digite o Local da Editora]: Editora Blucher, 1975. E-book. ISBN 9788521217442. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788521217442/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
666;GA100;Básica;GHILANI, Charles D. Elementary surveying: an introduction to geomatics .. 13th ed Upper Saddle River, NJ: Pearson Prentice-Hall, c2012. xix, 958p., il. Inclui referências e índice. ISBN 9780132554343 (enc.).; ;5;0;526.9 W855 13.ed.;Offline;5.0;Apenas Físico
667;GA100;Básica;LOCH, Carlos. Topografia contemporânea: planimetria. 2. ed. rev Florianópolis, SC: Ed. UFSC, 2000. RUvi, 321 p., il. (Didática). Bibliografia:[315]-321. ISBN 8532800394 (broch.).; ;5;4;526.98 L812;Offline;9.0;Apenas Físico
668;GA100;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 14166: Rede de referência cadastral municipal - procedimento. Rio de Janeiro, 1998. 23p. Disponível em: http://www.carto.eng.uerj.br/cdecart/download/NBR14166.pdf. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
669;GA100;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 14166: Rede de Referência Cadastral Municipal- Procedimento.Rio de Janeiro – RJ, 2022 . Disponível em:https://www.normas.com.br/visualizar/abnt-nbr- nm/10905/abnt-nbr14166-rede-de-referencia-cadastral-municipal-requisitos-e-procedimento. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
670;GA100;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 13133: Execução de levantamento topográfico. Rio de Janeiro, 1994. 35p. Disponível em: http://www.carto.eng.uerj.br/cdecart/download/NBR13133.pdf. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
671;GA100;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 13133: Execução de Levantamento Topográfico . Rio de Janeiro – RJ, 2021. Disponível em: https://www.normas.com.br/visualizar/abnt-nbr-nm/6400/abnt-nbr13133- execucao-de-levantamento-topografico-procedimento. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
672;GA100;Complementar;BORGES, Alberto de C. Topografia: Aplicada a Engenharia Civil (Volume 1). Editora Blucher, 2013. E-book. ISBN 9788521207610. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788521207610/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
673;GA100;Complementar;BORGES, Alberto de C. Topografia: Aplicada a Engenharia Civil (Volume 2): Editora Blucher, 2013. E-book. ISBN 9788521207658. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788521207658/. Acesso em: 02 ago. 2023.; ; ; ; ;Online;0.0;Apenas Online
674;GA100;Complementar;DOMINGUES, Felipe Augusto Aranha. Topografia e astronomia de posição para engenheiros e arquitetos. São Paulo, SP: McGraw-Hill, 1979. 403p.; ;5;0;526.9 D671;Offline;5.0;Apenas Físico
675;GA100;Complementar;ESPARTEL, L. Curso de Topografia. 9 ed. Rio de Janeiro, Globo, 1987. ISBN 8525002224;-;19;4;526.98 E77;Offline;23.0;Apenas Físico
676;GA100;Complementar;"GARCIA, G. J; PIEDADE, C. R. G. Topografia aplicada às Ciências Agrárias. São Paulo, Nobel, 1989.";-;2;10;526.98 G216;Offline;12.0;Apenas Físico
677;GA100;Complementar;"VEIGA, L. A. K.; ZANETTI, M. A.Z.; FAGGION, P. Introdução a Topografia. Engenharia Cartográfica, Universidade Federal do Paraná, 2012. 195p. Disponível em: https://cartografica.ufpr.br/wp-content/uploads/2023/07/fundamentos-topografia-i-1.pdf. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
678;GA101;Básica;BORGES, Alberto de C. Exercícios de topografia. Editora Blucher, 1975. E-book. ISBN 9788521217442. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788521217442/ Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
679;GA101;Básica;ESPARTEL, L. Curso de Topografia. 9 ed. Rio de Janeiro, Globo, 1987. ISBN 8525002224;-;19;4;526.98 E77;Offline;23.0;Apenas Físico
680;GA101;Básica;GHILANI, Charles D. Elementary surveying: an introduction to geomatics. 13th ed Upper Saddle River, NJ: Pearson Prentice-Hall, c2012. xix, 958p., il. Inclui referências e índice. ISBN 9780132554343 (enc.).; ;5;0;526.9 W855 13.ed.;Offline;5.0;Apenas Físico
681;GA101;Complementar;LOCH, Carlos. Topografia contemporânea: planimetria. 2. ed. rev Florianópolis, SC: Ed. UFSC, 2000. RUvi, 321 p., il. (Didática). Bibliografia:[315]-321. ISBN 8532800394 (broch.).; ;5;4;526.98 L812;Offline;9.0;Apenas Físico
682;GA101;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 14166: Rede de referência cadastral municipal - procedimento. Rio de Janeiro, 1998. 23p. Disponível em: http://www.carto.eng.uerj.br/cdecart/download/NBR14166.pdf. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
683;GA101;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 14166: Rede de Referência Cadastral Municipal- Procedimento.Rio de Janeiro – RJ, 2022 . Disponível em:https://www.normas.com.br/visualizar/abnt-nbr- nm/10905/abnt-nbr14166-rede-de-referencia-cadastral-municipal-requisitos-e-procedimento. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
684;GA101;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 13133: Execução de levantamento topográfico. Rio de Janeiro, 1994. 35p. Disponível em: http://www.carto.eng.uerj.br/cdecart/download/NBR13133.pdf. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
685;GA101;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 13133: Execução de Levantamento Topográfico . Rio de Janeiro – RJ, 2021. Disponível em: https://www.normas.com.br/visualizar/abnt-nbr-nm/6400/abnt-nbr13133- execucao-de-levantamento-topografico-procedimento. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
686;GA101;Complementar;BORGES, Alberto de C. Topografia: Aplicada a Engenharia Civil (Volume 1). Editora Blucher, 2013. E-book. ISBN 9788521207610. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788521207610/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
687;GA101;Complementar;BORGES, Alberto de C. Topografia: Aplicada a Engenharia Civil (Volume 2): Editora Blucher, 2013. E-book. ISBN 9788521207658. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788521207658/. Acesso em: 02 ago. 2023.; ; ; ; ;Online;0.0;Apenas Online
688;GA101;Complementar;DOMINGUES, Felipe Augusto Aranha. Topografia e astronomia de posição para engenheiros e arquitetos. São Paulo, SP: McGraw-Hill, 1979. 403p.; ;5;0;526.9 D671;Offline;5.0;Apenas Físico
689;GA101;Complementar;GHILANI, Charles D. Elementary surveying: an introduction to geomatics. 13th ed Upper Saddle River, NJ: Pearson Prentice-Hall, c2012. xix, 958p., il. ISBN 9780132554343 (enc.).; ;5;0;526.9 W855 13.ed.;Offline;5.0;Apenas Físico
690;GA101;Complementar;"GARCIA, G. J; PIEDADE, C. R. G. Topografia aplicada às Ciências Agrárias. São Paulo, Nobel, 1989.";-;2;10;526.98 G216;Offline;12.0;Apenas Físico
691;GA101;Complementar;VEIGA, L. A. K, ZANETTI, M. A. Z, FAGGION, P. L. Fundamentos de Topografia. Apostila. Universidade Federal do Paraná, Curso de Engenharia Cartográfica, 2012. Disponível em: https://cartografica.ufpr.br/wp-content/uploads/2015/08/Material-de-Apoio-Topo-II-2015.pdf . Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
692;GA101;Complementar;"VEIGA, L. A. K.; ZANETTI, M. A.Z.; FAGGION, P. Introdução a Topografia. Engenharia Cartográfica, Universidade Federal do Paraná, 2012. 195p. Disponível em: https://cartografica.ufpr.br/wp-content/uploads/2023/07/fundamentos-topografia-i-1.pdf. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
693;GA102;Básica;"LÖBLER, C. A.; GONLÇAVES, C.M.R.; DAVES, L.F. et al Cartografia. Grupo A, 2020. Disponível em <https://integrada.minhabiblioteca.com.br/#/books/9786581492564/>. Acesso em: 28 Jul 2023."; ; ; ; ;Online;0.0;Apenas Online
694;GA102;Básica;"SAMPAIO, T. V. M.; BRANDALIZE, M. C. B. Cartografia Geral, Digital e Temática. Curitiba: UFPR-PPGCG, 2018, 210p.";-;0;0; ;Offline;0.0;Apenas Físico
695;GA102;Básica;"STEIN, R.T.; REGIATO, E.I.; TROMBETA, L.R. Cartografia digital e sensoriamento remoto. Porto Alegre : SAGAH, 2020. disponível em <https://integrada.minhabiblioteca.com.br/reader/books/9786556900339/pageid/0>. Acesso em 28 Jul 2023."; ; ; ; ;Online;0.0;Apenas Online
696;GA102;Básica;"TULER, M.; SARAIVA, S. Fundamentos de Geodésia e Cartografia. Porto Alegre: Bookman, 2016. 9788582603697. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788582603697/. Acesso em: 19 Apr 2021";https://integrada.minhabiblioteca.com.br/reader/books/9788582603697/pages/recent;0;3; ;Online;3.0;Online e Físico
697;GA102;Complementar;MCDONELL, P. W. Introduction to Map Projections. Landmark Enterprises, 1991, 2a edição.; ;2;0;526.8 M136i 2.ed.;Offline;2.0;Apenas Físico
698;GA102;Complementar;"MENEZES, P. M. L. de; FERNANDES, M. do C. Roteiro de Cartografia. São Paulo: Oficina de Textos, 2013."; ;0;10;;Offline;10.0;Apenas Físico
699;GA102;Complementar;MARTINELLI, M. Cartografia Temática: Caderno de Mapas Vol. 47. EDUSP, 2003. MARTINELLI, M. Curso de Cartografia Temática. São Paulo, 1991.; ;4;0;526.014 M385c;Offline;4.0;Apenas Físico
700;GA102;Complementar;NOGUEIRA, Ruth E. Cartografia: representação, comunicação e visualização de dados espaciais. 2a edição revisada. Florianópolis: Editora da UFSC, 2008. 314p.;-;0;0; ;Offline;0.0;Apenas Físico
701;GA102;Complementar;PEARSON, F. Map Projection: Theory and Applications. CRC Press, 1990.;-;3;0;526.8 P361m;Offline;3.0;Apenas Físico
702;GA104;Básica;"VEIGA, L. A. K.; ZANETTI, M. A.Z.; FAGGION, P. Introdução a Topografia. Engenharia Cartográfica, Universidade Federal do Paraná, 2012. 195p. Disponível em: https://cartografica.ufpr.br/wp-content/uploads/2023/07/fundamentos-topografia-i-1.pdf. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
703;GA104;Básica;BORGES, Alberto de C. Exercícios de topografia. [Digite o Local da Editora]: Editora Blucher, 1975. E-book. ISBN 9788521217442. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788521217442/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
704;GA104;Básica;GHILANI, Charles D. Elementary surveying: an introduction to geomatics. 13th ed Upper Saddle River, NJ: Pearson Prentice-Hall, c2012. xix, 958p., il. Inclui referências e índice. ISBN 9780132554343 (enc.).; ;5;0;526.9 W855 13.ed.;Offline;5.0;Apenas Físico
705;GA104;Básica;LOCH, Carlos. Topografia contemporânea: planimetria. 2. ed. rev Florianópolis, SC: Ed. UFSC, 2000. RUvi, 321 p., il. (Didática). Bibliografia:[315]-321. ISBN 8532800394 (broch.).; ;5;4;526.98 L812;Offline;9.0;Apenas Físico
706;GA104;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 14166: Rede de referência cadastral municipal - procedimento. Rio de Janeiro, 1998. 23p. Disponível em: http://www.carto.eng.uerj.br/cdecart/download/NBR14166.pdf. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
707;GA104;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 14166: Rede de Referência Cadastral Municipal- Procedimento.Rio de Janeiro – RJ, 2022 . Disponível em: https://www.normas.com.br/visualizar/abnt-nbr-nm/10905/abnt-nbr14166-rede-de-referencia-cadastral-municipal-requisitos-e-procedimento. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
708;GA104;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 13133: Execução de levantamento topográfico. Rio de Janeiro, 1994. 35p. Disponível em: http://www.carto.eng.uerj.br/cdecart/download/NBR13133.pdf. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
709;GA104;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 13133: Execução de Levantamento Topográfico. Rio de Janeiro – RJ, 2021. Disponível em: https://www.normas.com.br/visualizar/abnt-nbr-nm/6400/abnt-nbr13133-execucao-de-levantamento-topografico-procedimento. Acesso em: 31 jul. 2023.;ABNT/TARGET online; ; ; ;Online;0.0;Apenas Online
710;GA104;Complementar;BORGES, Alberto de C. Topografia: Aplicada a Engenharia Civil (Volume 1). Editora Blucher, 2013. E-book. ISBN 9788521207610. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788521207610/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
